,term,controversy,tfidf,logodds
207,lore,,1.8753731014877207e-05,
208,untimely,,1.3746204296802698e-05,
209,belowtheline,,6.90986271753691e-06,
210,finalize,,2.7839379179771053e-05,
211,succumbing,,1.9833408787885776e-05,
212,lund,,1.20380362722174e-05,
213,convenient,,9.830408627921816e-05,0.38115588789026866
214,hirings,,3.39166376366426e-06,
215,jameson,,3.4428120175764864e-05,
216,camps,0.2900528367983977,0.0004133263532950483,1.0088550429298022
217,detailing,,0.00011916638928067953,0.46071771072645423
218,dworkin,,1.0833046841622857e-05,
219,recited,,2.4722137554553524e-05,
220,blunts,,1.4739324540235603e-05,
221,tripp,,7.898633787348139e-06,
222,bugle,,1.5474512565724956e-05,
223,lacharité,,7.94193262992982e-06,
224,doubts,,0.00011391406497506304,0.2964146594351779
225,proponent,,2.7808980173308727e-05,
226,violation,0.18887505103742092,0.0003917357187969067,0.312163016403317
227,krasinskis,,8.5042075376887e-06,
228,fatigued,,2.5701219766634304e-05,
229,symptoms,0.23557828859002555,0.0023869205150273544,0.4076705442626532
230,medicalgrade,,2.6780445476899473e-05,
231,becerra,,5.2346148117016155e-06,
232,rhinoceros,,5.432159213439841e-06,
233,cruelty,,4.7775557763990657e-05,
234,subinspector,,5.3522241547003916e-06,
235,byzantine,,3.4008182356228283e-06,
236,virtue,,6.444012110662522e-05,0.2407040524211722
237,stacking,,9.949460294381392e-06,
238,crosscutting,,5.699015002615162e-06,
239,pipers,,1.5382691188168393e-05,
240,tormentors,,2.9348446959567253e-06,
241,hostage,,9.356370287073363e-05,0.8258417091517141
242,xenophobia,,0.0001640521650154728,0.6530896033739103
243,delegating,,7.195079528706662e-06,
244,newss,,0.00020669181851588544,1.5108587636284092
245,adopt,,0.00020439713467883543,0.40203726394262396
246,barstool,,4.6767198636713626e-05,
247,restricts,,3.65031021685781e-05,
248,toe,,1.6241083427808697e-05,
249,varga,,1.9607114088912512e-05,
250,pronouncing,,3.3846932118002462e-06,
251,huh,,3.3362779965069e-05,
252,adapting,,8.988761253169007e-05,
253,downloads,,1.4293020016832555e-05,
254,rendition,,5.175060337734615e-05,
255,sets,,0.00019460006153784384,0.3456447977113195
256,latinx,,8.287892619857895e-06,
257,noticeable,,1.608400562045086e-05,
258,foolproof,,2.5280447860807476e-05,
259,rsd,,1.684650476614793e-05,
260,enacting,,8.898139104604179e-05,0.6848383016884907
261,lavender,,2.208963268038916e-05,
262,racial,,0.00028423075434104737,0.8107185475774935
263,baileys,,1.5055614653198724e-05,
264,conferences,0.23345291507693597,0.00031655920730226184,0.573046895700374
265,derrick,,2.3635574973308565e-05,
266,braun,,0.00011442721596462553,0.8454614960213664
267,lte,,5.043071305966779e-06,
268,undeniably,,3.6220255539796703e-06,
269,untested,,1.3840196836102505e-05,
270,musical,,0.00010717565453298778,0.6160225031229871
271,conflicted,,2.3344070043085595e-05,
272,colliding,,7.5090012764157945e-06,
273,rutherford,,2.2654277298848038e-05,
274,accomplished,,0.00012592734357935335,0.19942239344786808
275,stranded,,0.0002032951202601987,0.2632011285002448
276,boulder,,1.98936202515912e-05,
277,supermarkets,,0.0002481812792968645,0.6088252646626823
278,hiatus,,0.0001007870789694953,0.7307980177154152
279,broll,,6.870324426383785e-06,
280,intense,,0.0002772612325700348,0.11610100666965317
281,moskowitz,,3.202416465447742e-05,
282,culling,,2.5652567304146592e-06,
